10;[(68, 50, 0.0030276875199470865), (67, 28, 0.003133318484428771), (66, 43, 0.0041959243654466905), (65, 64, 0.005810068299292426), (64, 30, 0.006804432302503827), (63, 45, 0.007031746878160661), (62, 2, 0.007263933038264003), (61, 22, 0.007441465804636005), (60, 8, 0.007453257473387209), (59, 9, 0.0076912651781401165), (58, 31, 0.008384665781419831), (57, 7, 0.008412735180757691), (56, 15, 0.008448274344392437), (55, 39, 0.008707426710279242), (54, 26, 0.009405570335480617), (53, 34, 0.009486585115977997), (52, 3, 0.009487519593929794), (51, 58, 0.009888712070930117), (50, 67, 0.010467280617335706), (49, 53, 0.010710187831964646), (48, 32, 0.01089942885531181), (47, 35, 0.011163997559875405), (46, 46, 0.011262079050017304), (45, 51, 0.011327344449093446), (44, 36, 0.011385350736059285), (43, 65, 0.011474592144369966), (42, 24, 0.011859488063173163), (41, 49, 0.011935067394624799), (40, 10, 0.014445902598914762), (39, 5, 0.01466421714160937), (38, 12, 0.015119193733792335), (37, 62, 0.016468977442380517), (36, 55, 0.016810084621168286), (35, 56, 0.01697886787214331), (34, 19, 0.01706697541584712), (33, 48, 0.017395604646379792), (32, 20, 0.0180117369210413), (31, 41, 0.018179652352956155), (30, 1, 0.01818818708348291), (29, 66, 0.018676178456984327), (28, 11, 0.01989771032091925), (27, 16, 0.01989771032091925), (26, 17, 0.01989771032091925), (25, 27, 0.01989771032091925), (24, 29, 0.01989771032091925), (23, 61, 0.01989771032091925), (22, 44, 0.020231987160803544), (21, 25, 0.02138053468376422), (20, 59, 0.02176396466885666), (19, 52, 0.02307628900634695), (18, 54, 0.023578438121305667), (17, 13, 0.024555286192302406), (16, 21, 0.025107330098138148), (15, 23, 0.03592678241185354), (14, 42, 0.037026112131705924), (13, 0, 0.039021767876578184), (12, 57, 0.04542904121500935), (11, 14, 0.05075541584580967), (10, 4, 0.0518662055619451), (9, 47, 0.05189129376583912), (8, 6, 0.05190733663752789), (7, 38, 0.05229843171465576), (6, 33, 0.05253963570815279), (5, 40, 0.05257603309756065), (4, 60, 0.05272170276678678), (3, 37, 0.052986879469240744), (2, 18, 0.05323551663261594), (1, 63, 0.07264829534822392)]
11;[(68, 64, 0.005450694096501896), (67, 9, 0.007056714268937614), (66, 15, 0.007940849040743436), (65, 30, 0.008478931942674017), (64, 39, 0.012090668493749956), (63, 8, 0.012152245108441373), (62, 31, 0.013276285489101425), (61, 56, 0.013355491347586956), (60, 41, 0.01336224155404464), (59, 3, 0.01362549610052921), (58, 46, 0.014115924990810158), (57, 5, 0.014175324178697934), (56, 26, 0.014692973431222334), (55, 43, 0.015113835078265025), (54, 2, 0.015649889676925266), (53, 50, 0.015762445081249465), (52, 54, 0.022174981966958662), (51, 11, 0.022385305808512057), (50, 16, 0.022385305808512057), (49, 17, 0.022385305808512057), (48, 27, 0.022385305808512057), (47, 29, 0.022385305808512057), (46, 61, 0.022385305808512057), (45, 28, 0.022602791508275155), (44, 57, 0.022603249697340733), (43, 52, 0.023485416926287916), (42, 12, 0.025662877784682014), (41, 53, 0.027135405740262297), (40, 25, 0.027584975220016017), (39, 22, 0.02839091021354423), (38, 66, 0.02886504259223832), (37, 4, 0.03156978779434172), (36, 47, 0.03158505841737058), (35, 6, 0.03159482335099817), (34, 67, 0.03167814798415736), (33, 38, 0.031817546752753945), (32, 14, 0.031940510521674015), (31, 45, 0.03194536585777763), (30, 33, 0.03194889345608842), (29, 34, 0.031962659522871695), (28, 40, 0.03200184378199633), (27, 18, 0.032046282085514965), (26, 60, 0.03259721363020607), (25, 62, 0.03281378659308709), (24, 1, 0.03371453520639944), (23, 21, 0.03375896023468572), (22, 59, 0.033806904976425245), (21, 42, 0.033935874291739276), (20, 19, 0.035170277188369736), (19, 48, 0.035564720501332525), (18, 20, 0.03665594135765271), (17, 37, 0.03803143858635727), (16, 0, 0.04286540454357768), (15, 7, 0.04413496084646029), (14, 65, 0.046079941653156875), (13, 63, 0.04649039069792826), (12, 36, 0.04760989259893322), (11, 13, 0.04801359034268593), (10, 35, 0.048878892581553535), (9, 24, 0.04889569706398056), (8, 23, 0.05619427376861752), (7, 32, 0.05700924070132174), (6, 49, 0.057804770475512024), (5, 51, 0.058328423006637986), (4, 44, 0.07925816003061503), (3, 55, 0.12035707062603229), (2, 10, 0.12113261126273367), (1, 58, 0.12979739503367016)]
12;[(68, 5, 0.004270251369125733), (67, 64, 0.005741064176426169), (66, 10, 0.006652547532490116), (65, 22, 0.0068519998990770326), (64, 15, 0.00708122845891257), (63, 50, 0.007534037521441106), (62, 45, 0.007974626645915417), (61, 9, 0.009982166413753157), (60, 32, 0.010729116421266394), (59, 7, 0.010924699250521974), (58, 41, 0.011785439200522552), (57, 51, 0.012589457230779755), (56, 8, 0.012784457911565017), (55, 52, 0.013426541503572476), (54, 58, 0.014400285426461545), (53, 24, 0.014787037728010932), (52, 43, 0.015043649933021985), (51, 65, 0.015328219730674109), (50, 53, 0.0158703568997256), (49, 35, 0.015879498155624616), (48, 55, 0.01597340996367269), (47, 49, 0.01647673894475654), (46, 67, 0.016527828203035222), (45, 44, 0.016724703628006266), (44, 36, 0.016862382096739736), (43, 56, 0.01726298059682263), (42, 54, 0.017626467891973308), (41, 3, 0.018164656491349795), (40, 31, 0.018728222705809427), (39, 42, 0.020705016659005704), (38, 46, 0.02211216378959968), (37, 39, 0.024816194387483725), (36, 14, 0.026731640271590362), (35, 62, 0.026874258700057885), (34, 4, 0.02689354494053997), (33, 47, 0.026906553617993656), (32, 6, 0.026914872130714196), (31, 38, 0.0271176618454968), (30, 33, 0.027242730382295854), (29, 40, 0.027261603072463836), (28, 12, 0.027307100190248956), (27, 60, 0.027337135372414445), (26, 18, 0.027358595184586165), (25, 19, 0.02824142265547891), (24, 48, 0.028691456110681246), (23, 66, 0.029525736633671862), (22, 37, 0.03015907808324969), (21, 20, 0.030497971185009853), (20, 28, 0.03267914213177936), (19, 30, 0.034159978409277425), (18, 13, 0.03541291846790784), (17, 59, 0.037467399213489516), (16, 63, 0.03919167495675391), (15, 57, 0.04402711751342847), (14, 21, 0.04429696836155306), (13, 2, 0.04633086808924758), (12, 11, 0.05410142099634474), (11, 16, 0.05410142099634474), (10, 17, 0.05410142099634474), (9, 27, 0.05410142099634474), (8, 29, 0.05410142099634474), (7, 61, 0.05410142099634474), (6, 26, 0.060959160419532865), (5, 1, 0.06406202759890389), (4, 0, 0.06742850847085868), (3, 23, 0.0794160102491478), (2, 34, 0.08985712017158598), (1, 25, 0.12243781111870888)]
13;[(68, 30, 0.006225342594591843), (67, 64, 0.0062836944253061855), (66, 8, 0.006655650734262553), (65, 9, 0.007377098437386986), (64, 5, 0.010116094004127385), (63, 3, 0.010462827971844502), (62, 15, 0.010513911660972819), (61, 39, 0.011049338974206235), (60, 46, 0.01291102337324801), (59, 26, 0.013250179752966829), (58, 50, 0.013620575284381764), (57, 2, 0.013920750726014841), (56, 43, 0.017089390620062317), (55, 55, 0.01913013540620645), (54, 28, 0.019348415205280967), (53, 41, 0.019652588655817538), (52, 31, 0.020463995582864047), (51, 11, 0.022231981656219757), (50, 16, 0.022231981656219757), (49, 17, 0.022231981656219757), (48, 27, 0.022231981656219757), (47, 29, 0.022231981656219757), (46, 61, 0.022231981656219757), (45, 62, 0.022923616550995618), (44, 48, 0.0243142808311273), (43, 19, 0.02448356765391957), (42, 25, 0.025330057772889436), (41, 20, 0.02560865515436861), (40, 12, 0.025934992599696893), (39, 66, 0.02773518301830591), (38, 34, 0.028195573904753357), (37, 52, 0.028809695702725624), (36, 56, 0.030600295589163773), (35, 59, 0.031210658973198635), (34, 54, 0.032608449933257955), (33, 21, 0.03364056096939616), (32, 7, 0.034980215178363694), (31, 53, 0.0366335177021746), (30, 13, 0.03893130672173806), (29, 22, 0.039574346052764775), (28, 42, 0.04429522698033295), (27, 63, 0.04594233721881047), (26, 0, 0.047387324145078624), (25, 65, 0.04979916968901876), (24, 32, 0.050111631316563265), (23, 1, 0.051829993665095886), (22, 51, 0.052742060483923714), (21, 35, 0.052920831502875076), (20, 36, 0.05326887013540116), (19, 37, 0.0541665859571453), (18, 47, 0.05428030298117914), (17, 6, 0.05429708444629111), (16, 4, 0.054391347187179306), (15, 38, 0.05479065422053786), (14, 23, 0.05501119664337928), (13, 40, 0.05501303943008007), (12, 33, 0.055043352517045396), (11, 24, 0.05529942537890198), (10, 18, 0.05532501648076937), (9, 60, 0.05570715055839759), (8, 14, 0.055917960622800744), (7, 57, 0.05835234732283756), (6, 49, 0.06372416380864332), (5, 45, 0.07291772138128538), (4, 44, 0.0767263366103953), (3, 67, 0.09508980249845467), (2, 10, 0.10762368066496386), (1, 58, 0.13700179167510873)]
14;[(68, 64, 0.006648561292652788), (67, 8, 0.007226603442095247), (66, 2, 0.007249765009714637), (65, 30, 0.007293271807382262), (64, 67, 0.007319360889693427), (63, 28, 0.007421293518102501), (62, 9, 0.008334297098410826), (61, 45, 0.008978218278891226), (60, 15, 0.012151673854227885), (59, 26, 0.013483573121069514), (58, 39, 0.01509083387137089), (57, 5, 0.017170926328452962), (56, 7, 0.017538593592236307), (55, 51, 0.018061084381877812), (54, 3, 0.0184176294355205), (53, 65, 0.019227013713292718), (52, 50, 0.019838255719123565), (51, 36, 0.020373827630231767), (50, 35, 0.02056130067450823), (49, 46, 0.020647389306758246), (48, 24, 0.021462605883641794), (47, 32, 0.022022176977143926), (46, 49, 0.023608691468486098), (45, 41, 0.024718794718885606), (44, 62, 0.024734153120889335), (43, 19, 0.026205493301058036), (42, 48, 0.026448354944382357), (41, 20, 0.027399722363135592), (40, 66, 0.02918151799230917), (39, 58, 0.02930090380701378), (38, 12, 0.030156058416364373), (37, 44, 0.03142097237520325), (36, 56, 0.03182941252186211), (35, 22, 0.03296490903547866), (34, 53, 0.03321309964591512), (33, 59, 0.03333431496922279), (32, 54, 0.033531219719826866), (31, 25, 0.03786794063785626), (30, 21, 0.03793045311784893), (29, 52, 0.03889755931901262), (28, 31, 0.039891908992521596), (27, 57, 0.040119873175957776), (26, 42, 0.046389813178604467), (25, 1, 0.0480650871394398), (24, 0, 0.048784094907407316), (23, 13, 0.049207987605735526), (22, 63, 0.05337486804012648), (21, 47, 0.054018014938010506), (20, 6, 0.054034715313345916), (19, 4, 0.05411365295862758), (18, 38, 0.05451675124725397), (17, 14, 0.054572351061764834), (16, 40, 0.05474542658177284), (15, 33, 0.05476818628425595), (14, 18, 0.055027506720823016), (13, 60, 0.055377508351253546), (12, 43, 0.05837442537232107), (11, 37, 0.06738648633701994), (10, 23, 0.08779153924268379), (9, 34, 0.09379654828973827), (8, 11, 0.10642741550478008), (7, 16, 0.10642741550478008), (6, 17, 0.10642741550478008), (5, 27, 0.10642741550478008), (4, 29, 0.10642741550478008), (3, 61, 0.10642741550478008), (2, 10, 0.10831374293402263), (1, 55, 0.11097237607654309)]
15;[(68, 9, 0.00597585778979437), (67, 64, 0.0066960937821425315), (66, 67, 0.008083590868857238), (65, 50, 0.00840074902686716), (64, 10, 0.009709011077376317), (63, 5, 0.010488978840801688), (62, 45, 0.011697792615975366), (61, 7, 0.011934621880496432), (60, 15, 0.012984098477661021), (59, 43, 0.013726531503835293), (58, 46, 0.013919839747858598), (57, 51, 0.014398149155907536), (56, 65, 0.015881530863763205), (55, 24, 0.01666660497692629), (54, 49, 0.016975720292158103), (53, 35, 0.01724931417475939), (52, 8, 0.01734220060363556), (51, 36, 0.01755639408077725), (50, 32, 0.019820580518502662), (49, 3, 0.020267053501907717), (48, 55, 0.02148552216058941), (47, 31, 0.02179300201481993), (46, 41, 0.02333408987562824), (45, 53, 0.02578825820764996), (44, 28, 0.02684676858967472), (43, 44, 0.027572311679739392), (42, 62, 0.02806237128016209), (41, 2, 0.028265493880213932), (40, 23, 0.02832408919767959), (39, 39, 0.028779005995317575), (38, 30, 0.029166726216757644), (37, 19, 0.029761977131394834), (36, 48, 0.029784350204046017), (35, 12, 0.03061158263237207), (34, 58, 0.03074846954632704), (33, 20, 0.0311689821895883), (32, 66, 0.03326980986245287), (31, 22, 0.03339464031572725), (30, 54, 0.03567782935339869), (29, 56, 0.03679237524044987), (28, 21, 0.036951607884289306), (27, 59, 0.03996053130669153), (26, 52, 0.040222464184942686), (25, 13, 0.045073168888801085), (24, 26, 0.0479442686600976), (23, 34, 0.048730054507600706), (22, 57, 0.05285725891101323), (21, 42, 0.05408274656206835), (20, 11, 0.05919938260820912), (19, 16, 0.05919938260820912), (18, 17, 0.05919938260820912), (17, 27, 0.05919938260820912), (16, 29, 0.05919938260820912), (15, 61, 0.05919938260820912), (14, 47, 0.06130503159517653), (13, 6, 0.061323984846953006), (12, 4, 0.061409828943627565), (11, 14, 0.06170551404489932), (10, 38, 0.06186874482430582), (9, 40, 0.06213012187295408), (8, 33, 0.06215408776548026), (7, 18, 0.06247564298720676), (6, 60, 0.06283270455893575), (5, 37, 0.0645565924296031), (4, 0, 0.07453429083008145), (3, 63, 0.08485558673427551), (2, 1, 0.09532951522243072), (1, 25, 0.11414416942681127)]
16;[(68, 8, 0.005189217642550981), (67, 64, 0.0071402045551342), (66, 30, 0.008333177748060416), (65, 9, 0.009201960734211312), (64, 50, 0.009589760794751157), (63, 39, 0.009605539931579199), (62, 15, 0.009624563988454904), (61, 43, 0.010156040611887018), (60, 3, 0.01193003333368925), (59, 5, 0.012975128217945886), (58, 46, 0.013611384946081384), (57, 26, 0.013660085195118077), (56, 28, 0.014510180297840791), (55, 2, 0.016396375343041503), (54, 62, 0.018216850882734614), (53, 48, 0.019523684585622703), (52, 19, 0.019552476460589552), (51, 20, 0.02001758850723545), (50, 12, 0.020786525197594274), (49, 31, 0.022602663247200838), (48, 11, 0.02329804553426218), (47, 16, 0.02329804553426218), (46, 17, 0.02329804553426218), (45, 27, 0.02329804553426218), (44, 29, 0.02329804553426218), (43, 61, 0.02329804553426218), (42, 41, 0.025277946077403413), (41, 59, 0.02528356762263062), (40, 66, 0.025544294596200334), (39, 25, 0.027983282690971722), (38, 54, 0.028205111497522695), (37, 67, 0.028715510289314294), (36, 52, 0.029391583303146063), (35, 53, 0.029613291623611482), (34, 10, 0.031708775874925044), (33, 22, 0.032483378010844444), (32, 56, 0.033796944386656036), (31, 21, 0.03756228000487338), (30, 13, 0.03800603766215349), (29, 34, 0.04015387117471203), (28, 57, 0.042584232391340016), (27, 1, 0.04328958973861319), (26, 0, 0.043469395627763974), (25, 47, 0.04507491486546156), (24, 6, 0.045088850364522814), (23, 4, 0.04517353126757384), (22, 38, 0.04556057278943271), (21, 40, 0.04569881974377876), (20, 14, 0.0457337929933761), (19, 33, 0.04577070131035632), (18, 60, 0.045796242323399516), (17, 18, 0.04598458945048345), (16, 23, 0.046232470997908615), (15, 7, 0.04721436280665492), (14, 42, 0.04763005455382929), (13, 63, 0.049070969194397684), (12, 37, 0.058717163846252585), (11, 24, 0.07710051813613006), (10, 51, 0.08417936440580431), (9, 49, 0.09135672299397779), (8, 35, 0.09565581212268504), (7, 55, 0.09830605914927082), (6, 36, 0.09943532189338145), (5, 65, 0.11070449496674106), (4, 32, 0.1428871928762444), (3, 45, 0.14836169960107526), (2, 58, 0.15395447497424786), (1, 44, 0.15974556521010208)]
17;[(68, 64, 0.0076689404033153385), (67, 9, 0.0077989380006274756), (66, 8, 0.010144414092481124), (65, 7, 0.011774700667541715), (64, 39, 0.012617319227014478), (63, 5, 0.01290362393258504), (62, 50, 0.013249273549215568), (61, 10, 0.013561567043977263), (60, 15, 0.013670698645904533), (59, 43, 0.013947570239339457), (58, 3, 0.01599867049383208), (57, 32, 0.01690983794227041), (56, 46, 0.0176844720481959), (55, 51, 0.018241379585903328), (54, 45, 0.019450759878232082), (53, 55, 0.019816152126580056), (52, 22, 0.02011854156590842), (51, 24, 0.020492018587328076), (50, 65, 0.02168256143716296), (49, 49, 0.022526468830053714), (48, 35, 0.02344087096155756), (47, 36, 0.02401263296872236), (46, 26, 0.024449618948528484), (45, 58, 0.025697811014704253), (44, 62, 0.026011491319285485), (43, 41, 0.026393022592736792), (42, 11, 0.026927833398094125), (41, 16, 0.026927833398094125), (40, 17, 0.026927833398094125), (39, 27, 0.026927833398094125), (38, 29, 0.026927833398094125), (37, 61, 0.026927833398094125), (36, 2, 0.027460850399952164), (35, 19, 0.02759098814927674), (34, 48, 0.028007748634202412), (33, 31, 0.028366792169377653), (32, 20, 0.02882929506762577), (31, 34, 0.029041713566760552), (30, 25, 0.030216678250400197), (29, 12, 0.030659926114508185), (28, 44, 0.03091106864180282), (27, 53, 0.03144072407814558), (26, 23, 0.0324273897039582), (25, 66, 0.03244477788328415), (24, 56, 0.03471033336138518), (23, 59, 0.03611930832481969), (22, 54, 0.040164295862456734), (21, 52, 0.0466803847136662), (20, 42, 0.04700522604767721), (19, 21, 0.048518255169124336), (18, 13, 0.050238391232627966), (17, 1, 0.05533128998979575), (16, 47, 0.05776720664286206), (15, 6, 0.057785066129815155), (14, 4, 0.057859030439384895), (13, 38, 0.05829412751116547), (12, 14, 0.0584634120511367), (11, 40, 0.058529482462203686), (10, 33, 0.05856298406942384), (9, 18, 0.058884405232823345), (8, 60, 0.05917855946256034), (7, 0, 0.0597636566198797), (6, 37, 0.06388961001116356), (5, 67, 0.06439802521272586), (4, 57, 0.06726496181384567), (3, 63, 0.07340194259240496), (2, 28, 0.10173751086721605), (1, 30, 0.11603387923832065)]
18;[(68, 28, 0.0037420806169904397), (67, 30, 0.004081915966042904), (66, 2, 0.004482570342032033), (65, 67, 0.005500652886491486), (64, 50, 0.0062991885746679355), (63, 64, 0.0071475697418220685), (62, 8, 0.008817279746778484), (61, 9, 0.008902298060086578), (60, 3, 0.009604701010697991), (59, 39, 0.009652157982767418), (58, 15, 0.010416581192927987), (57, 26, 0.010818248793367569), (56, 46, 0.011099286641328865), (55, 5, 0.015467889523014033), (54, 43, 0.01607141833517267), (53, 55, 0.01704782285108919), (52, 41, 0.017385105084829156), (51, 10, 0.019533104356034614), (50, 11, 0.019841907682640048), (49, 16, 0.019841907682640048), (48, 17, 0.019841907682640048), (47, 27, 0.019841907682640048), (46, 29, 0.019841907682640048), (45, 61, 0.019841907682640048), (44, 45, 0.020465980487277213), (43, 25, 0.02161326023411514), (42, 31, 0.023196410773616005), (41, 34, 0.029445830730262412), (40, 52, 0.030155700942722907), (39, 54, 0.030697394994404603), (38, 53, 0.0310507769550612), (37, 22, 0.033038319030011865), (36, 56, 0.033057736059895926), (35, 7, 0.03351728426531475), (34, 62, 0.03427249550151301), (33, 12, 0.035051515621667084), (32, 48, 0.03635403574559304), (31, 19, 0.036434688741217136), (30, 20, 0.03798324395278063), (29, 65, 0.04160656440751287), (28, 66, 0.04232438720116183), (27, 21, 0.043514037779399106), (26, 36, 0.04420865516657746), (25, 35, 0.04431104643955963), (24, 59, 0.0443709191872349), (23, 63, 0.04554264192845947), (22, 32, 0.04691930356830143), (21, 57, 0.04837839691573831), (20, 51, 0.04857462587466155), (19, 24, 0.04974008245203798), (18, 49, 0.05599784277545328), (17, 42, 0.060184073446564734), (16, 37, 0.06316722736587022), (15, 13, 0.06663036335019856), (14, 47, 0.06711452716276944), (13, 6, 0.0671352764960309), (12, 4, 0.06721936632723524), (11, 14, 0.06739517921414784), (10, 38, 0.06772557544258984), (9, 0, 0.06814443013907501), (8, 40, 0.06826977601964423), (7, 18, 0.06834038675742715), (6, 60, 0.0687467590059625), (5, 33, 0.07017943030501583), (4, 44, 0.07048245991899593), (3, 1, 0.08506337220492821), (2, 23, 0.10407347783394161), (1, 58, 0.13593011868639182)]
19;[(68, 9, 0.0036759119131014595), (67, 28, 0.004118009959059643), (66, 10, 0.005460129083472931), (65, 46, 0.005728893016971104), (64, 39, 0.006313184588799925), (63, 64, 0.006512865494151532), (62, 22, 0.007766145781120004), (61, 43, 0.008280897152111999), (60, 50, 0.008423517559672855), (59, 30, 0.009009809606686403), (58, 5, 0.00948696169614216), (57, 45, 0.010607957291115855), (56, 2, 0.010710539364563676), (55, 8, 0.011780070605506565), (54, 24, 0.011910197385681331), (53, 49, 0.01207195867954225), (52, 65, 0.012565091547221852), (51, 36, 0.013091399416000682), (50, 35, 0.013207205843464354), (49, 3, 0.013383014840510299), (48, 58, 0.014037981754773665), (47, 62, 0.014096456219489184), (46, 67, 0.014265692472119396), (45, 12, 0.014276737383863258), (44, 15, 0.014592533413045783), (43, 19, 0.014826863780361466), (42, 48, 0.014974855809360865), (41, 7, 0.01507918833529076), (40, 55, 0.015642507817967277), (39, 20, 0.015806095707099455), (38, 51, 0.01659418476531538), (37, 66, 0.017086320440276026), (36, 32, 0.01739818011771488), (35, 52, 0.01766600863663248), (34, 26, 0.018221028014982266), (33, 53, 0.018271970676303928), (32, 23, 0.019267841704710853), (31, 54, 0.020807830451874065), (30, 34, 0.02111089006924116), (29, 44, 0.02126825308217206), (28, 59, 0.021511959525368662), (27, 56, 0.021681714391204587), (26, 25, 0.022926989360166794), (25, 31, 0.023222514580600317), (24, 41, 0.02388908461041772), (23, 63, 0.027229566906051272), (22, 13, 0.027758858936135944), (21, 11, 0.028832327762369214), (20, 16, 0.028832327762369214), (19, 17, 0.028832327762369214), (18, 27, 0.028832327762369214), (17, 29, 0.028832327762369214), (16, 61, 0.028832327762369214), (15, 21, 0.03159187042069722), (14, 14, 0.03309171599123484), (13, 4, 0.0337491577502389), (12, 47, 0.03376548255637657), (11, 6, 0.0337759215966249), (10, 38, 0.03411384276016949), (9, 33, 0.034271178168469585), (8, 40, 0.03427844730172769), (7, 60, 0.03430582677601923), (6, 18, 0.034342750094275676), (5, 37, 0.03437190337537044), (4, 42, 0.04211367502718488), (3, 57, 0.04569239183540086), (2, 0, 0.052020344807714114), (1, 1, 0.07877667135017119)]
20;[(68, 28, 0.0056623371091319985), (67, 50, 0.006214501330072397), (66, 9, 0.006808600887391991), (65, 2, 0.008228540646078697), (64, 64, 0.008398360601866495), (63, 7, 0.008627830367192835), (62, 30, 0.009066068223204882), (61, 46, 0.010264318593842803), (60, 67, 0.010467795919000378), (59, 39, 0.011187253300456224), (58, 45, 0.011711986323018952), (57, 32, 0.012013828768206669), (56, 51, 0.013007027739280974), (55, 8, 0.013575653402914445), (54, 5, 0.014260875655594751), (53, 3, 0.015403849879437659), (52, 49, 0.015540306350756428), (51, 65, 0.015679101375148163), (50, 24, 0.015749229522346475), (49, 35, 0.01637230024596814), (48, 22, 0.016427366604145677), (47, 36, 0.016927625438884042), (46, 15, 0.018270434753958287), (45, 10, 0.018672903124590245), (44, 41, 0.020651702113372306), (43, 26, 0.020673915161989465), (42, 58, 0.02076755494032978), (41, 55, 0.022708240409328284), (40, 44, 0.0236027412534352), (39, 52, 0.02473047428196451), (38, 23, 0.028652750252535553), (37, 53, 0.028657135835134184), (36, 34, 0.030653281808615263), (35, 25, 0.030717230697886233), (34, 54, 0.038167625946633366), (33, 62, 0.041101361303863326), (32, 19, 0.04317729090653655), (31, 48, 0.043276268382240746), (30, 66, 0.044710067200549375), (29, 20, 0.04551559027356733), (28, 56, 0.04575061865003027), (27, 21, 0.04659284230529104), (26, 31, 0.04727773431693738), (25, 59, 0.053078634984718875), (24, 43, 0.05313929770982029), (23, 37, 0.053794044907026994), (22, 57, 0.05519952958387142), (21, 13, 0.05523553024581529), (20, 14, 0.0605141344441662), (19, 47, 0.0607009088300523), (18, 6, 0.06071967530938005), (17, 4, 0.06079400566313109), (16, 63, 0.061165714957781), (15, 38, 0.06125250341254751), (14, 33, 0.061535004205599986), (13, 60, 0.06167229684912223), (12, 11, 0.061775291449988945), (11, 16, 0.061775291449988945), (10, 17, 0.061775291449988945), (9, 27, 0.061775291449988945), (8, 29, 0.061775291449988945), (7, 61, 0.061775291449988945), (6, 18, 0.06180612479914516), (5, 40, 0.06182685317241554), (4, 12, 0.06509302391340976), (3, 42, 0.0657717764282395), (2, 1, 0.08204133122577495), (1, 0, 0.0862925036444131)]
21;[(68, 64, 0.0037543141012649217), (67, 9, 0.005481774666761363), (66, 8, 0.00573063279374475), (65, 2, 0.006018855054472638), (64, 15, 0.00643920983413504), (63, 67, 0.006682997814007718), (62, 30, 0.006855636976230928), (61, 39, 0.007328224000920813), (60, 28, 0.007417864811294361), (59, 22, 0.007706571702285836), (58, 26, 0.01078992214693475), (57, 41, 0.012354908775934703), (56, 56, 0.012811369054215538), (55, 50, 0.01447716381322317), (54, 52, 0.015620054494350333), (53, 55, 0.017151827202555592), (52, 11, 0.018320989841206226), (51, 16, 0.018320989841206226), (50, 17, 0.018320989841206226), (49, 27, 0.018320989841206226), (48, 29, 0.018320989841206226), (47, 61, 0.018320989841206226), (46, 5, 0.018624829089835537), (45, 46, 0.019479685492120535), (44, 3, 0.019585329528438167), (43, 54, 0.019744249223942578), (42, 12, 0.020409945661362783), (41, 57, 0.02068273469117976), (40, 1, 0.020710377909668676), (39, 43, 0.02072089494122531), (38, 45, 0.021190548458579372), (37, 21, 0.021856552419573405), (36, 25, 0.022201145555634683), (35, 62, 0.02318918575708173), (34, 42, 0.024017907107955927), (33, 53, 0.02460902773237461), (32, 19, 0.024638965474025887), (31, 66, 0.024716341410696674), (30, 48, 0.02481824963536594), (29, 59, 0.02587714552145748), (28, 20, 0.026875891896981585), (27, 47, 0.02733586617494832), (26, 6, 0.027344317415257002), (25, 4, 0.02747614195804149), (24, 38, 0.027644782190008987), (23, 40, 0.02769658068750458), (22, 33, 0.02777228184238789), (21, 60, 0.027773318157217397), (20, 18, 0.028188894047941337), (19, 14, 0.028394069842980096), (18, 34, 0.030352409757779086), (17, 7, 0.030724469235618668), (16, 13, 0.03734798441568521), (15, 0, 0.037968826886598195), (14, 37, 0.038930761107426326), (13, 32, 0.04013081590923484), (12, 65, 0.04394822837652501), (11, 35, 0.04634044150410843), (10, 36, 0.046347638849971506), (9, 23, 0.047329857535744924), (8, 51, 0.04905060902824199), (7, 24, 0.049830637746924644), (6, 63, 0.0534125137772985), (5, 49, 0.05948490525879724), (4, 44, 0.0677859483095885), (3, 31, 0.06932449620803272), (2, 10, 0.11414292643897084), (1, 58, 0.12724842635135158)]
